event_key,symbol,period_ended,prior_earnings_count,prior_abn_ret_1d_mean_2,prior_abn_ret_1d_mean_4,prior_abn_ret_1d_mean_8,prior_abn_ret_3d_mean_2,prior_abn_ret_3d_mean_4,prior_abn_ret_3d_mean_8,prior_abn_ret_5d_mean_2,prior_abn_ret_5d_mean_4,prior_abn_ret_5d_mean_8,prior_abn_ret_1d_median_4,prior_abn_ret_1d_median_8,prior_abn_ret_3d_median_4,prior_abn_ret_3d_median_8,prior_abn_ret_1d_std_4,prior_abn_ret_1d_std_8,prior_abn_ret_3d_std_4,prior_abn_ret_3d_std_8,prior_positive_rate_4,prior_positive_rate_8,prior_negative_rate_4,prior_negative_rate_8,prior_neutral_rate_4,prior_neutral_rate_8,prior_reaction_streak,prior_reaction_trend_4,prior_reaction_trend_8,prior_avg_reaction_magnitude_4,prior_avg_reaction_magnitude_8,prior_days_since_last,prior_last_reaction_class,prior_last_abn_ret_1d,prior_last_abn_ret_3d,prior_last_abn_ret_5d,prior_abn_ret_5d_median_4,prior_abn_ret_5d_std_4,prior_abn_ret_5d_median_8,prior_abn_ret_5d_std_8,prior_avg_reaction_magnitude_2
HDFCLIFE_2026-03-31,HDFCLIFE,2026-03-31,33,0.004863836457302206,0.0023645414877467483,0.0005280336963049573,-5.241547513079592e-05,-2.2623458311499256e-05,-0.002835033479330451,-0.011078924857008843,-0.004368479984665645,-0.006124104720705618,-0.0009186737370809883,-0.0009186737370809883,3.696057532709407e-05,-0.009836014549885475,0.007223354496539765,0.00693023487351311,0.0097837351532193,0.019729171352967027,0.0,0.125,0.0,0.125,0.75,0.625,3.0,0.0,0.07142857142857147,0.01040341982467948,0.026303562109850916,90.0,NEUTRAL,0.010646346651685401,0.009731183599623883,-0.003417832453520231,-0.003417832453520231,0.013920580015540383,-0.003417832453520231,0.035162717266875115,0.011078924857008843
HDFCLIFE_2026-06-30,HDFCLIFE,2026-06-30,34,0.0010850471388778593,-0.0003456569776723595,0.000743376788890661,-0.0047751329861190905,-0.00483732998669914,-0.0018050704044764324,-0.01595887138157459,-0.010401337565906471,-0.0010277272318683281,-0.0017763610942225783,-0.0009186737370809883,-0.00489952698727919,-0.009836014549885475,0.008010322694891542,0.006562848883761138,0.012511591086543991,0.01843405478641365,0.0,0.125,0.0,0.0,1.0,0.75,4.0,0.0,-0.07142857142857142,0.014927542445916847,0.021207184621013626,91.0,NEUTRAL,-0.008476252373929682,-0.019281449571862064,-0.02849991030962895,-0.011078924857008843,0.01657618314615424,-0.003417832453520231,0.02697996426511288,0.01595887138157459
HINDALCO_2015-12-31,HINDALCO,2015-12-31,43,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,92.0,,,,,,,,,
HINDALCO_2016-03-31,HINDALCO,2016-03-31,44,-0.043010326810467014,-0.043010326810467014,-0.043010326810467014,0.010190452759516688,0.010190452759516688,0.010190452759516688,0.05622324643197785,0.05622324643197785,0.05622324643197785,-0.043010326810467014,-0.043010326810467014,0.010190452759516688,0.010190452759516688,,,,,0.0,0.0,0.0,0.0,0.25,0.125,1.0,,,0.05622324643197785,0.05622324643197785,91.0,NEUTRAL,-0.043010326810467014,0.010190452759516688,0.05622324643197785,0.05622324643197785,,0.05622324643197785,,0.05622324643197785
HINDALCO_2016-06-30,HINDALCO,2016-06-30,45,-0.009790899123980956,-0.009790899123980956,-0.009790899123980956,0.01567421664816049,0.01567421664816049,0.01567421664816049,0.044974551357734094,0.044974551357734094,0.044974551357734094,-0.009790899123980956,-0.009790899123980956,0.01567421664816049,0.01567421664816049,0.04697936516850087,0.04697936516850087,0.007755213264171884,0.007755213264171884,0.25,0.125,0.0,0.0,0.25,0.125,1.0,0.9999999999999998,0.9999999999999998,0.044974551357734094,0.044974551357734094,91.0,POSITIVE,0.023428528562505102,0.02115798053680429,0.03372585628349034,0.044974551357734094,0.015908057132994945,0.044974551357734094,0.015908057132994945,0.044974551357734094
HINDALCO_2016-09-30,HINDALCO,2016-09-30,46,0.01770072951945184,-0.0025362892571877773,-0.0025362892571877773,0.023157968703989895,0.01883546338916549,0.01883546338916549,0.020726948509269927,0.032559047816839236,0.032559047816839236,0.01197293047639858,0.01197293047639858,0.02115798053680429,0.02115798053680429,0.0355164534937794,0.0355164534937794,0.0077493296006130785,0.0077493296006130785,0.5,0.25,0.0,0.0,0.25,0.125,2.0,0.5000000000000001,0.5000000000000001,0.032559047816839236,0.032559047816839236,92.0,POSITIVE,0.01197293047639858,0.025157956871175502,0.007728040735049513,0.03372585628349034,0.024268649022869692,0.03372585628349034,0.024268649022869692,0.020726948509269927
HINDALCO_2016-12-31,HINDALCO,2016-12-31,47,-0.007967294197861019,-0.008879096660920988,-0.008879096660920988,0.007874690986514166,0.011774453817337327,0.011774453817337327,0.006822509478364824,0.02589853041804946,0.02589853041804946,-0.007967294197861019,-0.007967294197861019,0.01567421664816049,0.01567421664816049,0.031652337494945636,0.031652337494945636,0.015474694316843696,0.015474694316843696,0.5,0.25,0.0,0.0,0.5,0.25,1.0,1.2466677325125226e-16,1.2466677325125226e-16,0.02589853041804946,0.02589853041804946,92.0,NEUTRAL,-0.027907518872120618,-0.00940857489814717,0.005916978221680136,0.020726948509269927,0.023876659139736196,0.020726948509269927,0.023876659139736196,0.006822509478364824
HINDALCO_2017-03-31,HINDALCO,2017-03-31,48,-0.007653090087485992,0.0050238197159829245,-0.004583009589307063,-0.016008887518919435,0.0035745405925352303,0.004897723025931522,-0.01972232434306015,0.0005023120831048888,0.01164649895287948,0.012287134586773607,0.01197293047639858,0.005874702819328559,0.010190452759516688,0.02257517296500753,0.02904625057223217,0.023303581878527223,0.020397224199315934,0.5,0.25,0.25,0.125,0.25,0.25,1.0,-0.7,-0.3,0.023183125537005106,0.029791149715999655,90.0,NEGATIVE,0.012601338697148634,-0.0226092001396917,-0.045361626907800434,0.006822509478364824,0.03311009188017161,0.007728040735049513,0.0379891187470483,0.025639302564740285
HINDALCO_2017-06-30,HINDALCO,2017-06-30,49,0.003624805345893378,-0.0021712444259838204,-0.004711129325316199,-0.01761366860630681,-0.004869488809896322,0.0019784130094559482,-0.022342460338600934,-0.007759975430118055,0.009818200165832661,0.003310601235518351,0.003310601235518351,-0.011013355985534545,0.0003909389306847588,0.019067932888881003,0.025981651715094027,0.02079254437384413,0.019595194050161774,0.25,0.25,0.25,0.125,0.5,0.375,1.0,-0.4,-0.19999999999999996,0.014920838023782163,0.024938742468432806,91.0,NEUTRAL,-0.005351728005361878,-0.01261813707292192,0.0006767062305985672,0.0032968422261393515,0.025245458319067302,0.006822509478364824,0.03427235873514064,0.0230191665691995
HINDALCO_2017-09-30,HINDALCO,2017-09-30,50,0.0013421677102252172,-0.0031554611886303874,-0.0028901017894406972,-0.00767911866561688,-0.011844003092268157,0.0013043396854891215,0.0007142291399868661,-0.009504047601536642,0.008522993292053018,0.0013421677102252172,0.008036063425812312,-0.011013355985534545,-0.0027401002583118395,0.018175211262717747,0.02420230382715575,0.008272466544481492,0.017976567585113828,0.0,0.25,0.25,0.125,0.75,0.5,2.0,0.09999999999999996,-0.14285714285714288,0.013176765852363576,0.021483458122853145,92.0,NEUTRAL,0.008036063425812312,-0.0027401002583118395,0.000751752049375165,0.0007142291399868661,0.024030558366487553,0.005916978221680136,0.03147334963075392,0.0007142291399868661
HINDALCO_2017-12-31,HINDALCO,2017-12-31,51,-0.003317024035888183,0.00015389065500259758,-0.004362603002959195,-0.012021158452296898,-0.014817413529301854,-0.0015214798559822634,-0.012126810156123324,-0.01723463524736213,0.004331947585343665,0.0013421677102252172,0.0013421677102252172,-0.01696017685960194,-0.006074337578229505,0.012478387809918978,0.02279076132805102,0.00919171588669319,0.01846276652148023,0.0,0.25,0.5,0.25,0.5,0.5,1.0,4.1074449758993214e-17,-0.19047619047619047,0.017948864387348995,0.021923697402699227,92.0,NEGATIVE,-0.014670111497588678,-0.021302216646281957,-0.025005372361621814,-0.012164333065511623,0.02232963872445206,0.0033343651355276505,0.03145759688478347,0.01287856220549849
HINDALCO_2018-03-31,HINDALCO,2018-03-31,52,-0.004728279723713091,-0.001693056006743937,0.0016653818546194937,-0.00986308201898728,-0.00877110034230208,-0.0025982798748834246,-0.014040951201955587,-0.0066633610309843605,-0.003080524473939736,-6.90879775996911e-05,0.006624807737987404,-0.00767911866561688,-0.006074337578229505,0.010394659683231628,0.016661739713400445,0.010251261769931953,0.017925502937429415,0.0,0.25,0.25,0.25,0.75,0.5,1.0,-0.10000000000000002,-0.1904761904761905,0.007377590170971227,0.015280357853988166,90.0,NEUTRAL,0.0052135520501624955,0.001576052608307399,-0.0030765300422893604,-0.0011999119058453966,0.01235792897419542,0.0007142291399868661,0.023451114871122124,0.014040951201955587
HINDALCO_2018-06-30,HINDALCO,2018-06-30,53,-0.0018762829716863494,-0.0025966535037872662,-0.0023839489648855433,0.005382465764773359,-0.00331934634376177,-0.004094417576829046,0.027759606807489734,0.007816398325683205,2.8211447782575116e-05,-0.0018762829716863494,-6.90879775996911e-05,-0.0005820238250022203,-0.006074337578229505,0.010960420398174945,0.014399963222402204,0.01296327865581213,0.016062090988545323,0.0,0.125,0.25,0.25,0.75,0.625,2.0,0.09999999999999996,-0.08333333333333336,0.021857349527638792,0.018389093775710477,91.0,NEUTRAL,-0.008966117993535194,0.009188878921239318,0.05859574365726883,-0.0011623889964570977,0.03570422784859703,0.0007142291399868661,0.02981280164812645,0.030836136849779094
HINDALCO_2018-09-30,HINDALCO,2018-09-30,54,-0.008778596286277307,-0.006753438004995199,-0.004954449596812793,-0.006389279155624206,-0.008126180587305742,-0.00998509183978695,0.029583682664337307,0.00777136573119086,-0.0008663409351728907,-0.008778596286277307,-0.006971401292190649,-0.00986308201898728,-0.011013355985534545,0.008448972937157356,0.013261443676818014,0.015907366495974438,0.011904851610386515,0.0,0.0,0.5,0.375,0.5,0.625,1.0,4.1074449758993214e-17,-0.035714285714285726,0.021812316933146447,0.01749454139275501,92.0,NEGATIVE,-0.00859107457901942,-0.02196743723248773,0.0005716216714057865,-0.001252454185441787,0.03571621997923978,0.0006241639510021768,0.029655710427372025,0.029583682664337307
HINDALCO_2018-12-31,HINDALCO,2018-12-31,55,-0.004097507245320875,-0.002986895108503612,-0.0014165022267505073,-0.021367344298919233,-0.007992439267072937,-0.011404926398187396,-0.02488301594051362,0.001438295433488057,-0.007898169906937036,-0.004097507245320875,-0.002477833958492104,-0.009595599378521669,-0.016692694219136328,0.006972556998997746,0.009507209375307227,0.01576124068442267,0.012489273076879899,0.0,0.0,0.5,0.5,0.5,0.5,2.0,-0.39999999999999997,-0.04761904761904759,0.02814538723084925,0.023047125809099123,92.0,NEGATIVE,0.00039606008837766993,-0.020767251365350736,-0.050337653552433026,-0.001252454185441787,0.04460514751062368,-0.001252454185441787,0.0341468520415882,0.025454637611919406
HINDALCO_2019-03-31,HINDALCO,2019-03-31,56,-0.010528336327796262,-0.009653466307036784,-0.005673261156890361,-0.017385896623805963,-0.011887587889715084,-0.010329344116008582,-0.017864475786971257,0.005859603438683025,-0.00040187879615066757,-0.008778596286277307,-0.006971401292190649,-0.017385896623805963,-0.013311339477591555,0.008978062023802023,0.00994771981912243,0.014481605961280116,0.011734204133622828,0.0,0.0,0.5,0.375,0.5,0.625,1.0,-1.2466677325125226e-16,-0.05952380952380953,0.03102843021489954,0.019203010192935382,90.0,NEUTRAL,-0.021452732743970193,-0.01400454188226119,0.014608701978490513,0.0075901618249481495,0.04488407904409685,0.0006241639510021768,0.031203356409942005,0.03247317776546177
