event_key,symbol,feature_cutoff_date,val_market_cap,val_pe,val_earnings_yield,val_pb,val_ps,val_ev,val_ev_ebitda,val_pcf
TMPV_2026-06-30,TMPV,2026-08-13,1287359196024.8,22.267515923566883,0.04490846681922196,1.1487304101302782,1.2269561450061475,1623029196024.8,12.355581577533496,
TRENT_2015-12-31,TRENT,2016-02-04,,,,,,,,
TRENT_2016-03-31,TRENT,2016-05-26,,,,,,,,
TRENT_2016-06-30,TRENT,2016-08-11,,,,,,,,
TRENT_2016-09-30,TRENT,2016-10-27,,,,,,,,
TRENT_2016-12-31,TRENT,2017-01-23,,,,,,,,
TRENT_2017-03-31,TRENT,2017-05-24,,,,,,,,
TRENT_2017-06-30,TRENT,2017-07-31,,,,,,,,
TRENT_2017-09-30,TRENT,2017-11-09,,,,,,,,
TRENT_2017-12-31,TRENT,2018-02-08,,,,,,,,
TRENT_2018-03-31,TRENT,2018-05-03,,,,,,,,
TRENT_2018-06-30,TRENT,2018-08-08,,,,,,,,
TRENT_2018-09-30,TRENT,2018-11-01,,,,,,,,
TRENT_2018-12-31,TRENT,2019-02-04,,,,,,,,
TRENT_2019-03-31,TRENT,2019-04-29,,,,,,,,
TRENT_2019-06-30,TRENT,2019-07-31,,,,,,,,
TRENT_2019-09-30,TRENT,2019-11-07,,,,,,,,
TRENT_2019-12-31,TRENT,2020-02-06,,,,,,,,
TRENT_2020-03-31,TRENT,2020-05-20,,,,,,,,
TRENT_2020-06-30,TRENT,2020-08-13,,,,,,,,
TRENT_2020-09-30,TRENT,2020-11-05,,,,,,,,
TRENT_2020-12-31,TRENT,2021-02-04,,,,,,,,
TRENT_2021-03-31,TRENT,2021-04-28,,,,,,,,
TRENT_2021-06-30,TRENT,2021-08-10,,,,,,,,
TRENT_2021-09-30,TRENT,2021-11-02,,,,,,,,
TRENT_2021-12-31,TRENT,2022-02-10,,,,,,,,
TRENT_2022-03-31,TRENT,2022-04-27,,,,,,,,
TRENT_2022-06-30,TRENT,2022-08-10,,,,,,,,
TRENT_2022-12-31,TRENT,2023-02-08,,,,,,,,
TRENT_2023-03-31,TRENT,2023-04-27,,,,,,,,
TRENT_2023-06-30,TRENT,2023-08-08,913798265980.0208,205.4796104522632,0.004866662915113512,35.20715803104696,,957607365980.0208,,
TRENT_2023-09-30,TRENT,2023-11-06,1190811869704.5208,267.76977831797063,0.0037345513981511475,45.88004075163151,,1234620969704.5208,,
TRENT_2023-12-31,TRENT,2024-02-06,1618356664685.0,363.90887290167865,0.0027479406919275126,62.35264496048916,,1662165764685.0,,
TRENT_2024-03-31,TRENT,2024-04-28,2295480344649.7085,516.169076457584,0.0019373496894910841,88.44111688543236,,2339289444649.7085,,
TRENT_2024-06-30,TRENT,2024-08-08,3009610165123.1,202.44261119081781,0.0049396715153877495,73.9872795489166,,3024194565123.1,,
TRENT_2024-09-30,TRENT,2024-11-06,3708862887440.9497,249.47812051649927,0.004008367539123997,91.17748153620806,,3723447287440.9497,,
TRENT_2024-12-31,TRENT,2025-02-05,3066052686690.4497,206.23923959827835,0.0048487378151114355,75.37484418105508,,3080637086690.4497,,
ULTRACEMCO_2015-12-31,ULTRACEMCO,2016-01-19,,,,,,,,
ULTRACEMCO_2016-03-31,ULTRACEMCO,2016-04-24,,,,,,,,
ULTRACEMCO_2016-06-30,ULTRACEMCO,2016-07-18,,,,,,,,
ULTRACEMCO_2016-09-30,ULTRACEMCO,2016-10-16,,,,,,,,
ULTRACEMCO_2016-12-31,ULTRACEMCO,2017-01-18,,,,,,,,
ULTRACEMCO_2017-03-31,ULTRACEMCO,2017-04-23,,,,,,,,
ULTRACEMCO_2017-06-30,ULTRACEMCO,2017-07-17,,,,,,,,
ULTRACEMCO_2017-09-30,ULTRACEMCO,2017-10-17,,,,,,,,
ULTRACEMCO_2017-12-31,ULTRACEMCO,2018-01-17,,,,,,,,
ULTRACEMCO_2018-03-31,ULTRACEMCO,2018-04-25,,,,,,,,
ULTRACEMCO_2018-06-30,ULTRACEMCO,2018-07-17,,,,,,,,
ULTRACEMCO_2018-09-30,ULTRACEMCO,2018-10-16,,,,,,,,
ULTRACEMCO_2018-12-31,ULTRACEMCO,2019-01-23,,,,,,,,
ULTRACEMCO_2019-03-31,ULTRACEMCO,2019-04-23,,,,,,,,
ULTRACEMCO_2019-06-30,ULTRACEMCO,2019-08-07,,,,,,,,
ULTRACEMCO_2019-09-30,ULTRACEMCO,2019-10-17,,,,,,,,
ULTRACEMCO_2019-12-31,ULTRACEMCO,2020-01-22,,,,,,,,
ULTRACEMCO_2020-03-31,ULTRACEMCO,2020-05-19,,,,,,,,
ULTRACEMCO_2020-06-30,ULTRACEMCO,2020-07-27,,,,,,,,
ULTRACEMCO_2020-09-30,ULTRACEMCO,2020-10-20,,,,,,,,
ULTRACEMCO_2020-12-31,ULTRACEMCO,2021-01-20,,,,,,,,
ULTRACEMCO_2021-03-31,ULTRACEMCO,2021-05-05,,,,,,,,
ULTRACEMCO_2021-06-30,ULTRACEMCO,2021-07-21,,,,,,,,
ULTRACEMCO_2021-09-30,ULTRACEMCO,2021-10-17,,,,,,,,
ULTRACEMCO_2021-12-31,ULTRACEMCO,2022-01-16,,,,,,,,
ULTRACEMCO_2022-03-31,ULTRACEMCO,2022-04-27,,,,,,,,
ULTRACEMCO_2022-12-31,ULTRACEMCO,2023-01-18,,,,,,,,
ULTRACEMCO_2023-03-31,ULTRACEMCO,2023-04-26,,,,,,,,
ULTRACEMCO_2023-06-30,ULTRACEMCO,2023-07-19,2401024007438.7246,47.4490155822747,0.021075252831453162,4.419777889400858,,2507897707438.7246,,
ULTRACEMCO_2023-09-30,ULTRACEMCO,2023-10-18,2386351162866.2754,47.15905095526661,0.021204837242135434,4.392768282743444,,2493224862866.2754,,
ULTRACEMCO_2023-12-31,ULTRACEMCO,2024-01-17,2840759210724.949,56.13905885054689,0.017812909950310974,5.2292374877448555,,2947632910724.949,,
ULTRACEMCO_2024-03-31,ULTRACEMCO,2024-04-28,2796438335672.449,55.263190102683154,0.018095227549150255,5.147652121255788,,2903312035672.449,,
ULTRACEMCO_2024-06-30,ULTRACEMCO,2024-07-18,3356658586470.25,47.95672582039774,0.020852132477623474,5.573300736591087,,3465152286470.25,,
ULTRACEMCO_2024-09-30,ULTRACEMCO,2024-10-18,3190097309769.6997,45.577057685181366,0.021940863469234732,5.296747115718107,,3298591009769.6997,,
ULTRACEMCO_2024-12-31,ULTRACEMCO,2025-01-22,3081866342618.75,44.030757195207315,0.022711396843950904,5.117043486824868,,3190360042618.75,,
ULTRACEMCO_2025-06-30,ULTRACEMCO,2025-07-18,3676245356616.0,148.23864310283477,0.006745879340694511,5.19932458070656,15.939792521701126,3871710156616.0,82.36892545641375,
ULTRACEMCO_2025-09-30,ULTRACEMCO,2025-10-16,3638099746808.0,163.4439888903584,0.00611830393267519,,17.099989644439955,,,
ULTRACEMCO_2025-12-31,ULTRACEMCO,2026-01-22,3639866100464.0,163.52334347308556,0.006115334843092851,,17.10829195370251,,,
ULTRACEMCO_2026-03-31,ULTRACEMCO,2026-04-24,3531448175192.0,204.67417263732514,0.0048858143023837305,,16.177278710416278,,,
ULTRACEMCO_2026-06-30,ULTRACEMCO,2026-07-17,3449727309645.0,115.7079427725703,0.008642449049202694,4.502176889301904,13.371310765860693,3634940209645.0,64.04548995420716,
WIPRO_2015-12-31,WIPRO,2016-01-17,,,,,,,,
WIPRO_2016-03-31,WIPRO,2016-04-20,,,,,,,,
WIPRO_2016-06-30,WIPRO,2016-07-19,,,,,,,,
WIPRO_2016-09-30,WIPRO,2016-10-19,,,,,,,,
WIPRO_2016-12-31,WIPRO,2017-01-23,,,,,,,,
WIPRO_2017-03-31,WIPRO,2017-04-25,,,,,,,,
WIPRO_2017-06-30,WIPRO,2017-07-20,,,,,,,,
WIPRO_2017-09-30,WIPRO,2017-10-17,,,,,,,,
WIPRO_2017-12-31,WIPRO,2018-01-17,,,,,,,,
WIPRO_2018-03-31,WIPRO,2018-04-25,,,,,,,,
WIPRO_2018-06-30,WIPRO,2018-07-18,,,,,,,,
WIPRO_2018-09-30,WIPRO,2018-10-24,,,,,,,,
WIPRO_2018-12-31,WIPRO,2019-01-16,,,,,,,,
WIPRO_2019-03-31,WIPRO,2019-04-14,,,,,,,,
WIPRO_2019-06-30,WIPRO,2019-07-17,,,,,,,,
WIPRO_2019-09-30,WIPRO,2019-10-15,,,,,,,,
WIPRO_2019-12-31,WIPRO,2020-01-14,,,,,,,,
WIPRO_2020-03-31,WIPRO,2020-04-15,,,,,,,,
WIPRO_2020-06-30,WIPRO,2020-07-14,,,,,,,,
WIPRO_2020-09-30,WIPRO,2020-10-13,,,,,,,,
WIPRO_2020-12-31,WIPRO,2021-01-13,,,,,,,,
WIPRO_2021-03-31,WIPRO,2021-04-15,,,,,,,,
WIPRO_2021-06-30,WIPRO,2021-07-15,,,,,,,,
WIPRO_2021-09-30,WIPRO,2021-10-13,,,,,,,,
WIPRO_2021-12-31,WIPRO,2022-01-12,,,,,,,,
WIPRO_2022-03-31,WIPRO,2022-04-27,,,,,,,,
WIPRO_2022-12-31,WIPRO,2023-01-11,,,,,,,,
WIPRO_2023-03-31,WIPRO,2023-04-27,,,,,,,,
WIPRO_2023-06-30,WIPRO,2023-07-13,2159983970271.1155,19.066730550917253,0.05244737671880995,2.765083862378598,,2242769970271.115,,
WIPRO_2023-09-30,WIPRO,2023-10-18,2232020092062.635,19.70261180885064,0.05075469230687418,2.8573002494516317,,2314806092062.635,,
WIPRO_2023-12-31,WIPRO,2024-01-10,2484830769543.1924,21.934236271930157,0.04559082831070473,3.180933542179609,,2567616769543.1924,,
WIPRO_2024-03-31,WIPRO,2024-04-17,2456071154541.9424,21.68036779997658,0.04612467875204037,3.144117182233106,,2538857154541.9424,,
WIPRO_2024-06-30,WIPRO,2024-07-19,5816260327886.4,53.5254562920269,0.0186826992103374,7.756223741418862,,5883956327886.4,,
WIPRO_2024-09-30,WIPRO,2024-10-17,5519288672595.0,50.79250720461095,0.01968794326241135,7.360199754621721,,5586984672595.0,,
WIPRO_2024-12-31,WIPRO,2025-01-17,2943098706833.4,27.084534101825167,0.036921439971626176,3.924743869154788,,3010794706833.4,,
WIPRO_2025-06-30,WIPRO,2025-07-17,2733880646671.4004,76.8731563421829,0.013008442056792018,3.300556491202438,,2803941646671.4004,,
WIPRO_2025-09-30,WIPRO,2025-10-16,2657495434696.5,80.06624605678233,0.012489657617903157,3.058448911669657,12.00606938773007,2285564434696.5,44.20735449404267,64.62937899016269
WIPRO_2025-12-31,WIPRO,2026-01-16,2800700807754.0,,,3.2539273298145495,12.339356697730567,2452087807754.0,47.44660141549119,82.68483726245867
WIPRO_2026-03-31,WIPRO,2026-04-16,2202454174372.62,70.79461279461279,0.014125368591267956,2.455958177448895,9.349944278575213,1827739174372.62,35.66250754858676,51.70808504419919
WIPRO_2026-06-30,WIPRO,2026-07-16,1862094350269.7202,53.37537537537538,0.018735231236637784,2.103186867234551,7.68308013298119,1521379350269.7202,27.26242003888039,58.68375879328481
